Marital status,Nacionality,Gender,Age at enrollment,Displaced,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Unemployment rate,Inflation rate,GDP,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Admission grade,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations)
1,1,0,21,0,0,19,37,1,3,0,0,1,0,7.6,2.6,0.32,17,1,9085,1,1,121.0,131.5,0,5,10,0,0.0,1
1,1,0,18,0,0,38,38,7,7,0,0,1,1,9.4,-0.8,-3.12,1,1,9147,1,1,133.0,147.0,0,5,7,4,13.0,0
2,1,0,19,0,0,37,37,5,7,1,0,1,1,10.8,1.4,1.74,1,4,9853,1,1,134.0,122.5,0,6,6,6,13.333333333333334,0
1,1,0,18,1,0,1,1,3,3,0,0,1,0,9.4,-0.8,-3.12,1,3,9254,1,1,115.0,117.5,0,6,9,4,11.25,0
1,1,0,19,0,0,19,1,5,9,0,0,1,1,11.1,0.6,2.02,51,1,9500,1,1,127.0,150.0,0,7,9,5,13.85,0
1,1,0,19,1,0,1,38,4,5,0,0,1,1,16.2,0.3,-0.92,18,1,9500,1,1,135.0,127.5,0,7,8,6,13.741666666666667,0
2,1,0,33,0,0,40,5,3,3,0,0,1,0,11.1,0.6,2.02,7,1,9991,0,43,140.0,140.0,2,6,7,6,15.333333333333334,0
2,1,0,45,0,0,1,4,3,10,0,0,1,0,12.4,0.5,1.79,7,1,9147,1,3,130.0,130.0,0,5,6,5,11.0,0
1,1,0,20,0,0,1,1,9,9,0,0,1,1,11.1,0.6,2.02,1,1,9238,1,1,135.0,133.3,0,6,6,6,12.0,0
1,1,0,28,1,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,2,9670,1,1,140.0,97.0,0,5,5,0,0.0,0
1,1,0,19,1,0,1,1,5,8,0,0,1,1,12.7,3.7,-1.7,43,1,9500,1,1,120.0,112.0,0,8,15,7,11.571428571428571,0
1,1,0,18,1,0,1,37,4,5,0,0,1,0,12.7,3.7,-1.7,1,2,9254,1,1,140.0,123.6,0,6,10,6,12.857142857142858,0
1,1,0,38,0,0,19,19,4,6,0,0,1,0,15.5,2.8,-4.06,39,1,9254,1,3,133.1,130.5,0,6,0,0,0.0,0
1,1,0,19,0,0,1,3,4,3,0,0,1,0,9.4,-0.8,-3.12,1,2,9670,1,1,135.0,133.3,0,5,5,5,13.0,0
1,1,0,21,0,0,1,37,9,9,0,0,1,1,15.5,2.8,-4.06,1,1,9254,1,1,123.0,132.1,0,6,9,5,11.0,0
1,1,0,21,0,0,37,1,9,10,0,0,1,0,16.2,0.3,-0.92,1,1,9147,1,1,133.1,100.0,0,5,12,3,12.0,0
1,1,0,22,0,0,38,37,9,9,0,0,1,1,10.8,1.4,1.74,1,1,9238,1,1,154.0,140.4,0,6,6,5,12.6,0
1,1,0,18,0,0,19,19,5,7,0,0,1,1,9.4,-0.8,-3.12,1,1,9853,1,1,148.0,141.7,0,6,8,5,13.4,0
1,1,0,18,0,0,37,37,3,9,1,0,1,1,15.5,2.8,-4.06,17,2,9238,1,1,133.0,119.7,0,6,9,6,11.333333333333334,0
1,1,0,25,1,0,19,1,9,9,0,0,0,0,9.4,-0.8,-3.12,1,1,9130,1,1,126.0,122.5,0,5,14,4,13.5,2
1,1,0,24,0,0,19,19,9,7,0,1,0,0,16.2,0.3,-0.92,39,1,9085,1,19,133.1,140.0,2,6,11,3,11.75,0
1,1,0,20,1,0,37,19,5,5,0,0,1,1,12.4,0.5,1.79,1,2,9147,1,1,118.0,119.1,0,5,5,5,11.6,0
1,1,0,25,0,0,37,1,9,1,0,0,0,0,10.8,1.4,1.74,39,1,9147,1,1,120.0,122.7,0,5,5,0,0.0,0
1,1,0,20,0,0,38,19,9,10,0,0,1,1,8.9,1.4,3.51,1,1,9147,1,1,127.0,117.9,5,10,13,9,12.9,0
1,1,0,23,0,0,19,38,5,3,0,0,1,0,9.4,-0.8,-3.12,7,1,9500,1,3,130.0,130.0,0,8,8,8,13.22,0
1,1,0,19,1,0,19,37,7,6,0,0,1,1,10.8,1.4,1.74,17,3,9500,1,1,129.0,120.0,0,8,8,7,13.151428571428571,0
1,1,0,29,0,0,37,37,9,10,0,1,0,0,13.9,-0.3,0.79,44,1,9003,1,39,130.0,130.0,0,6,13,3,12.75,0
1,1,0,21,1,0,19,37,4,7,0,0,1,0,11.1,0.6,2.02,1,3,9254,1,1,121.0,116.8,0,6,8,6,11.333333333333334,0
1,1,0,18,1,0,19,1,9,8,0,0,1,1,11.1,0.6,2.02,1,1,9670,1,1,136.0,123.4,0,6,10,6,13.25,0
1,1,0,18,1,0,38,37,7,7,0,0,1,1,8.9,1.4,3.51,1,3,9773,1,1,131.0,127.2,0,6,6,6,15.0,0
1,1,0,19,0,0,9,19,90,6,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,122.0,103.4,0,5,6,5,14.4,0
1,1,0,18,0,0,1,1,4,4,0,0,1,0,8.9,1.4,3.51,17,1,9147,1,1,136.0,124.1,0,5,8,5,12.4,0
2,1,0,37,1,0,38,37,7,7,0,1,0,1,8.9,1.4,3.51,39,1,9556,1,19,133.1,99.5,0,7,13,1,16.0,0
1,1,0,29,0,0,37,37,6,6,0,0,1,0,16.2,0.3,-0.92,17,1,9991,0,40,127.0,124.9,0,5,10,5,13.571428571428571,0
1,1,0,19,1,0,1,1,9,8,0,0,1,1,12.4,0.5,1.79,1,1,9238,1,1,121.0,118.9,0,6,8,5,11.666666666666666,0
1,1,0,22,1,0,1,1,3,1,0,1,0,0,16.2,0.3,-0.92,43,1,9238,1,1,124.0,118.8,6,10,16,6,11.833333333333334,0
1,1,0,20,0,0,37,38,9,7,0,0,1,1,15.5,2.8,-4.06,1,1,9254,1,1,131.0,137.0,0,6,8,6,11.166666666666666,0
1,1,0,34,0,0,37,37,99,99,0,0,1,0,12.7,3.7,-1.7,39,1,8014,0,1,100.0,100.0,0,6,0,0,0.0,0
1,1,0,30,0,0,37,38,9,9,0,1,0,0,7.6,2.6,0.32,43,1,9119,1,1,130.0,120.0,8,12,17,8,11.75,0
1,1,0,18,0,0,1,1,4,4,0,0,1,0,10.8,1.4,1.74,1,1,9238,1,1,135.0,122.8,0,6,7,6,14.0,0
1,1,0,18,0,0,38,19,9,5,0,0,1,0,12.4,0.5,1.79,1,1,9238,1,1,130.0,121.6,0,6,6,6,12.833333333333334,0
1,1,0,18,1,0,3,1,1,3,0,0,1,0,9.4,-0.8,-3.12,1,2,9773,1,1,146.0,149.2,0,6,11,4,12.25,0
1,1,0,18,1,0,4,1,2,3,0,0,1,0,12.7,3.7,-1.7,17,4,9500,1,1,146.0,140.0,0,8,8,7,14.828571428571427,0
1,1,0,19,1,0,38,38,9,9,0,0,1,1,12.7,3.7,-1.7,1,2,9773,1,1,154.0,133.4,0,6,7,5,11.4,0
1,1,0,19,1,0,37,37,9,9,0,0,1,1,10.8,1.4,1.74,1,1,9070,1,1,137.0,126.2,0,6,6,6,13.0,0
1,1,0,18,0,0,1,1,9,9,0,0,1,1,12.7,3.7,-1.7,1,5,9500,1,1,151.0,127.8,0,8,8,7,13.671428571428573,0
1,1,0,21,0,0,37,38,4,8,0,0,1,1,13.9,-0.3,0.79,44,1,9003,1,39,150.0,150.0,0,6,9,6,12.666666666666666,0
1,1,0,20,1,0,1,19,9,9,0,0,0,0,7.6,2.6,0.32,1,2,9147,1,1,121.0,113.7,0,5,10,2,10.0,0
1,1,0,20,1,0,12,19,4,8,0,0,1,0,13.9,-0.3,0.79,17,1,9147,1,1,122.0,117.8,0,5,10,5,13.5,0
1,1,0,19,0,0,5,1,2,5,0,0,1,0,11.1,0.6,2.02,1,1,9500,1,1,143.0,136.7,2,7,8,7,12.67,0
1,1,0,20,0,0,1,38,4,5,0,0,1,0,16.2,0.3,-0.92,1,1,9238,1,1,152.0,144.7,0,6,8,6,14.5,0
1,1,0,18,1,0,12,1,4,10,0,0,1,0,13.9,-0.3,0.79,17,3,9500,1,1,145.0,139.8,0,7,7,7,13.685714285714283,0
1,1,0,20,0,0,37,38,3,3,0,0,1,0,12.7,3.7,-1.7,42,1,9853,1,1,120.0,113.7,0,6,8,5,11.0,0
2,1,0,29,0,0,5,4,2,0,0,1,0,0,7.6,2.6,0.32,7,1,9130,1,3,140.0,140.0,7,9,16,7,11.555555555555555,4
1,1,0,20,1,0,19,19,5,5,0,0,1,1,15.5,2.8,-4.06,1,1,9500,1,1,129.0,119.6,0,7,8,7,14.00375,0
1,1,0,22,1,0,38,37,9,9,0,0,1,1,16.2,0.3,-0.92,16,2,9147,1,1,139.0,123.7,0,5,8,4,12.0,0
4,1,0,47,1,0,39,19,4,10,0,0,1,1,16.2,0.3,-0.92,1,1,8014,0,1,133.1,143.0,0,6,9,5,14.166666666666666,0
2,1,0,31,0,0,37,37,8,4,0,0,1,0,8.9,1.4,3.51,51,1,9991,0,1,127.0,100.1,1,5,5,5,14.0,0
1,1,0,21,0,0,19,37,7,5,0,0,1,1,16.2,0.3,-0.92,1,1,9070,1,1,126.0,119.4,0,6,7,5,13.8,0
1,1,0,21,0,0,38,38,0,0,0,0,1,0,7.6,2.6,0.32,1,1,8014,0,1,128.0,122.1,0,6,8,5,12.8,0
2,1,0,24,0,0,1,1,4,4,0,0,1,0,7.6,2.6,0.32,39,1,9773,1,12,100.0,100.0,0,6,6,6,12.166666666666666,0
1,1,0,32,0,0,34,1,90,2,0,0,1,0,7.6,2.6,0.32,39,1,8014,0,15,170.0,101.0,0,6,9,4,12.0,0
1,1,0,19,1,0,3,1,3,4,0,0,1,1,10.8,1.4,1.74,18,2,8014,0,1,117.0,111.8,0,6,8,6,10.833333333333334,0
1,1,0,24,1,0,3,3,1,1,0,0,1,0,9.4,-0.8,-3.12,39,1,9500,1,1,140.0,140.0,0,8,8,8,13.385,0
1,1,0,19,1,0,19,19,4,10,0,0,1,0,15.5,2.8,-4.06,17,4,9085,1,1,123.0,124.4,0,6,14,6,15.666666666666666,0
1,1,0,19,0,0,19,37,6,6,0,1,1,1,13.9,-0.3,0.79,44,1,9003,1,39,150.0,150.0,0,6,9,6,14.333333333333334,0
1,1,0,18,1,0,19,19,191,144,0,0,1,1,8.9,1.4,3.51,17,4,9238,1,1,123.0,116.0,0,6,9,6,11.666666666666666,0
1,1,0,19,1,0,38,37,3,6,0,0,1,1,8.9,1.4,3.51,1,1,9070,1,1,130.0,135.6,0,6,9,5,12.0,0
2,1,0,19,0,0,3,38,2,4,0,0,1,1,10.8,1.4,1.74,1,1,9500,1,1,137.0,121.0,0,8,8,7,14.725714285714288,0
1,1,0,18,1,0,19,38,9,8,0,0,1,1,12.4,0.5,1.79,17,2,9773,1,1,126.0,118.7,0,6,6,6,14.166666666666666,0
1,1,0,18,1,0,1,1,3,3,0,0,1,0,12.4,0.5,1.79,1,1,9238,1,1,125.0,125.7,0,6,10,6,11.571428571428571,0
1,1,0,20,1,0,1,1,4,10,0,0,1,0,12.4,0.5,1.79,17,4,9556,1,1,112.0,107.1,0,7,7,7,12.5,0
1,1,0,18,0,0,19,38,5,7,0,0,1,0,9.4,-0.8,-3.12,1,1,9500,1,1,141.0,125.5,0,8,10,8,12.86,2
1,1,0,18,1,0,38,38,9,7,0,0,1,0,11.1,0.6,2.02,17,4,9670,1,1,135.0,127.0,0,6,10,6,12.25,0
1,1,0,21,1,0,38,37,9,9,0,0,1,1,10.8,1.4,1.74,1,2,9085,1,1,117.0,113.5,0,5,7,4,12.0,0
1,1,0,18,0,0,19,19,4,9,0,0,1,1,15.5,2.8,-4.06,1,1,9500,1,1,160.0,154.4,0,7,9,7,15.116666666666667,0
1,1,0,18,0,0,19,19,5,5,0,1,0,0,9.4,-0.8,-3.12,51,1,9670,1,1,136.0,122.0,0,5,6,2,12.5,0
1,1,0,19,1,0,1,11,4,3,0,0,1,0,9.4,-0.8,-3.12,17,2,9238,1,1,143.0,128.0,0,6,11,0,0.0,0
1,1,0,18,1,0,1,19,5,5,0,0,1,0,11.1,0.6,2.02,17,4,9670,1,1,120.0,117.2,0,6,8,6,11.875,0
1,1,0,34,1,0,3,1,90,90,0,0,1,0,12.7,3.7,-1.7,39,1,9130,1,3,150.0,150.0,1,5,6,1,11.0,0
1,1,0,19,0,0,11,11,90,90,0,0,1,0,7.6,2.6,0.32,1,3,9085,1,1,142.0,155.3,0,5,5,5,15.2,0
1,1,0,19,1,0,37,37,7,8,0,1,0,0,12.4,0.5,1.79,44,1,9130,1,39,120.0,120.0,2,6,7,5,11.6,0
1,1,0,26,0,0,3,19,2,1,0,1,1,0,11.1,0.6,2.02,51,1,9238,1,1,160.0,116.1,0,6,6,6,14.833333333333334,0
1,1,0,21,1,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,17,1,9853,1,1,133.1,118.9,0,6,12,3,11.333333333333334,0
1,1,0,18,0,0,19,19,4,8,0,0,1,1,11.1,0.6,2.02,17,2,9147,1,1,142.0,127.3,0,5,5,5,11.2,0
1,1,0,20,1,0,38,38,5,7,0,0,1,1,9.4,-0.8,-3.12,17,4,9853,1,1,121.0,113.7,0,6,8,5,13.4,0
1,1,0,25,0,0,1,1,4,4,0,0,1,0,11.1,0.6,2.02,51,1,9147,1,1,135.0,118.5,0,5,12,2,10.5,0
1,1,0,18,0,0,1,38,4,3,0,0,1,0,11.1,0.6,2.02,1,1,9147,1,1,153.0,146.7,0,5,5,5,16.2,0
1,1,0,18,1,0,19,19,3,6,0,0,1,1,16.2,0.3,-0.92,1,1,9500,1,1,140.0,124.3,0,7,7,7,14.542857142857144,0
1,1,0,19,0,0,41,19,3,5,0,0,1,0,11.1,0.6,2.02,1,1,9500,1,1,152.0,137.8,0,7,7,7,13.694285714285714,0
1,1,0,18,0,0,19,38,5,9,0,0,1,1,12.4,0.5,1.79,1,1,9238,1,1,120.0,130.2,0,6,8,6,11.285714285714286,0
1,1,0,26,0,0,19,19,9,5,0,1,0,0,8.9,1.4,3.51,7,1,9085,1,40,150.0,150.0,0,3,3,0,0.0,0
1,1,0,19,1,0,37,37,7,9,0,0,1,1,10.8,1.4,1.74,42,1,9500,1,1,100.0,100.0,0,8,8,7,13.058571428571428,0
1,1,0,19,0,0,1,1,5,1,0,0,1,0,16.2,0.3,-0.92,1,1,9500,1,1,150.0,155.6,0,7,7,7,14.3,0
1,1,0,19,0,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,43,4,9147,1,1,124.0,117.4,3,10,15,5,11.8,0
1,1,0,18,1,0,19,19,5,8,0,0,1,0,16.2,0.3,-0.92,1,1,9254,1,1,121.0,117.5,0,6,7,6,10.571428571428571,0
1,1,0,19,1,0,1,37,9,9,0,0,1,0,7.6,2.6,0.32,43,1,9500,1,6,134.0,120.4,0,7,7,6,13.333333333333334,0
1,1,0,18,0,0,1,1,9,6,0,1,1,0,13.9,-0.3,0.79,1,1,9238,1,1,134.0,130.9,0,6,10,6,11.857142857142858,0
1,1,0,26,0,0,19,37,4,7,0,1,1,0,16.2,0.3,-0.92,44,1,9119,1,39,151.0,151.0,0,5,6,0,0.0,0
1,1,0,20,1,0,38,38,7,7,0,0,1,0,12.4,0.5,1.79,1,1,9238,1,1,107.0,103.5,0,6,7,6,12.0,0
1,1,0,19,0,0,37,38,9,10,0,0,1,0,12.7,3.7,-1.7,1,1,8014,0,1,126.0,119.4,0,6,6,6,12.666666666666666,0
1,1,0,18,1,0,34,37,4,9,0,0,1,1,9.4,-0.8,-3.12,1,1,9238,1,1,133.0,134.4,0,6,6,6,12.166666666666666,0
1,1,0,19,0,0,38,37,7,7,0,0,1,0,13.9,-0.3,0.79,44,1,9238,1,39,140.0,143.0,3,6,6,6,13.333333333333334,0
1,1,0,40,0,0,41,3,2,1,0,1,1,0,12.4,0.5,1.79,7,1,9853,1,40,110.0,110.0,0,7,8,7,15.0,0
1,1,0,18,1,0,38,38,7,7,0,0,1,1,9.4,-0.8,-3.12,1,4,9500,1,1,141.0,132.5,0,8,8,8,13.39125,0
1,1,0,19,0,0,3,1,9,10,0,0,1,0,13.9,-0.3,0.79,17,1,9238,1,1,122.0,114.7,0,6,9,5,12.166666666666666,0
1,1,0,18,0,0,2,9,3,5,0,0,1,0,7.6,2.6,0.32,17,1,9130,1,1,156.0,166.9,0,5,9,4,11.25,0
1,1,0,18,1,0,3,3,2,2,0,0,1,0,15.5,2.8,-4.06,1,1,171,1,1,188.0,178.3,0,0,0,0,0.0,0
2,1,0,33,1,0,37,37,9,9,0,0,1,0,12.4,0.5,1.79,39,1,8014,0,1,120.0,117.0,0,6,7,6,12.833333333333334,0
1,1,0,35,0,0,3,3,1,2,0,0,1,0,16.2,0.3,-0.92,39,1,9003,1,3,130.0,150.0,0,6,10,6,14.0,0
1,1,0,18,1,0,19,19,7,5,0,0,1,0,9.4,-0.8,-3.12,1,1,9773,1,1,140.0,135.1,0,6,7,6,13.5,0
4,1,0,39,0,0,37,37,6,6,0,0,1,0,10.8,1.4,1.74,39,1,9991,0,1,133.1,136.2,0,5,6,5,11.0,0
2,1,0,44,0,0,37,37,9,9,0,0,1,0,12.7,3.7,-1.7,39,1,9238,1,1,120.0,116.0,0,6,8,6,13.0,0
1,1,0,24,1,0,19,19,9,9,0,0,1,0,12.7,3.7,-1.7,1,1,9254,1,1,117.0,116.3,0,6,9,4,12.6,0
1,1,0,20,0,0,19,19,9,8,0,0,1,1,12.4,0.5,1.79,43,1,9773,1,1,123.0,134.0,0,6,6,6,13.666666666666666,0
1,1,0,19,1,0,1,1,9,5,0,0,0,0,9.4,-0.8,-3.12,1,4,171,1,1,127.0,124.2,0,0,0,0,0.0,0
2,1,0,18,0,0,37,38,9,7,0,1,1,1,7.6,2.6,0.32,1,1,9500,1,1,151.0,134.5,0,7,7,6,14.2,0
1,1,0,22,0,0,19,19,4,6,0,1,0,0,10.8,1.4,1.74,1,1,9254,1,1,127.0,120.7,0,6,10,5,11.0,0
1,1,0,18,1,0,19,1,4,5,0,0,1,0,11.1,0.6,2.02,17,1,9085,1,1,133.0,127.1,0,6,7,6,15.0,0
1,1,0,24,0,0,38,37,9,9,0,0,1,0,13.9,-0.3,0.79,39,1,9500,1,19,133.1,133.0,0,7,9,6,12.585714285714284,0
1,1,0,33,0,0,37,37,90,8,0,0,1,0,12.7,3.7,-1.7,39,1,9991,0,1,133.1,128.2,0,5,0,0,0.0,0
1,1,0,26,0,0,3,39,2,3,0,0,1,0,8.9,1.4,3.51,39,1,9085,1,43,160.0,172.0,0,6,0,0,0.0,0
1,1,0,18,1,0,19,38,4,1,0,0,1,0,10.8,1.4,1.74,17,4,9853,1,1,140.0,128.5,0,6,7,6,11.666666666666666,0
1,1,0,19,0,0,37,38,9,7,0,1,1,0,10.8,1.4,1.74,1,1,9773,1,1,146.0,128.5,0,6,13,3,12.666666666666666,0
1,1,0,22,1,0,19,37,9,8,0,0,1,1,8.9,1.4,3.51,53,1,9085,1,42,140.0,142.5,7,11,18,8,13.5,0
1,1,0,21,1,0,37,38,7,5,0,0,1,1,15.5,2.8,-4.06,1,1,9085,1,1,133.1,106.0,0,6,13,6,16.153846153846153,0
1,1,0,21,1,0,19,38,4,8,0,0,1,1,7.6,2.6,0.32,1,4,9500,1,1,136.0,125.5,0,7,7,6,14.033333333333331,0
1,1,0,19,1,0,38,37,191,195,0,0,1,1,8.9,1.4,3.51,1,1,9853,1,1,122.0,112.9,0,7,8,7,13.857142857142858,0
1,1,0,18,1,0,19,19,9,5,0,0,1,0,12.7,3.7,-1.7,1,6,9500,1,1,138.0,124.8,0,8,8,7,13.414285714285716,0
2,1,0,50,0,0,37,39,9,4,0,0,1,0,16.2,0.3,-0.92,43,1,8014,0,1,160.0,140.9,7,11,11,11,13.545454545454543,0
1,1,0,19,0,0,1,19,4,7,0,0,1,1,15.5,2.8,-4.06,17,1,9773,1,1,161.0,148.4,0,6,6,6,13.833333333333334,0
4,1,0,35,0,0,1,37,141,192,0,0,1,0,13.9,-0.3,0.79,39,1,9991,0,1,140.0,129.7,0,5,8,5,12.0,0
2,1,0,31,0,0,38,38,4,7,0,0,1,0,12.7,3.7,-1.7,39,1,9085,1,19,133.1,128.2,0,6,0,0,0.0,0
1,1,0,34,1,0,37,37,9,9,0,0,0,0,9.4,-0.8,-3.12,18,4,9147,1,1,130.0,119.9,0,5,5,0,0.0,0
1,1,0,18,1,0,1,1,4,4,0,0,1,1,12.4,0.5,1.79,1,1,9500,1,1,152.0,141.0,0,7,7,7,15.135714285714286,0
4,1,0,26,0,0,38,19,5,7,0,0,1,1,16.2,0.3,-0.92,39,1,9500,1,19,133.1,140.0,0,7,13,5,12.74,0
1,1,0,19,0,0,19,19,5,5,0,0,1,1,15.5,2.8,-4.06,1,1,9853,1,1,125.0,117.0,0,6,7,6,13.428571428571429,0
1,1,0,20,0,0,3,4,2,1,0,0,1,0,8.9,1.4,3.51,53,1,9147,1,42,140.0,140.2,6,11,19,9,12.555555555555555,0
1,1,0,19,0,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,1,1,9238,1,1,124.0,129.3,0,6,8,6,11.5,0
1,1,0,18,0,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,1,1,9853,1,1,140.0,145.3,0,6,6,6,13.666666666666666,0
1,1,0,28,0,0,37,37,9,9,0,0,1,0,10.8,1.4,1.74,39,1,9991,0,3,130.0,146.2,10,14,16,11,11.272727272727272,0
1,1,0,21,0,0,37,37,7,7,0,0,1,1,13.9,-0.3,0.79,44,1,8014,0,39,160.0,156.1,3,6,6,6,14.666666666666666,0
1,1,0,18,1,0,30,37,7,7,0,1,0,0,7.6,2.6,0.32,1,6,9773,1,1,141.0,128.4,0,6,8,5,13.0,0
1,1,0,20,0,0,1,1,9,10,0,0,0,0,7.6,2.6,0.32,17,2,9085,1,1,120.0,115.0,0,5,8,2,10.5,0
1,1,0,18,0,0,1,19,4,3,0,0,1,0,11.1,0.6,2.02,17,2,9085,1,1,166.0,158.7,0,6,7,6,14.857142857142858,0
1,1,0,19,1,0,1,1,4,9,0,0,1,1,10.8,1.4,1.74,1,4,9500,1,1,147.0,124.5,0,8,11,7,12.86,0
1,1,0,20,1,0,3,19,3,10,0,0,1,0,12.4,0.5,1.79,51,1,9238,1,1,121.0,111.9,5,11,12,11,11.727272727272728,0
1,1,0,22,1,0,38,37,4,6,0,0,1,1,13.9,-0.3,0.79,44,1,9085,1,39,150.0,150.0,3,6,11,6,13.142857142857142,0
1,1,0,18,1,0,37,19,5,8,0,1,1,0,10.8,1.4,1.74,17,1,9670,1,1,124.0,114.2,0,6,6,5,11.8,0
1,1,0,19,1,0,38,37,6,4,0,0,1,0,16.2,0.3,-0.92,17,1,9147,1,1,96.0,96.0,0,5,10,3,10.666666666666666,0
1,1,0,19,1,0,37,37,5,5,0,0,1,0,10.8,1.4,1.74,17,1,9500,1,1,142.0,131.3,0,8,8,7,14.731428571428571,0
1,1,0,18,1,0,1,19,3,9,0,0,1,0,12.7,3.7,-1.7,1,1,171,1,1,135.0,137.1,0,0,0,0,0.0,0
1,1,0,21,1,0,1,19,3,9,0,0,1,0,13.9,-0.3,0.79,7,1,9070,1,40,120.0,120.0,9,13,14,13,13.615384615384617,1
1,1,0,27,0,0,1,19,9,9,0,0,1,0,8.9,1.4,3.51,39,1,9991,0,40,140.0,139.0,0,5,5,5,15.8,0
1,1,0,19,0,0,1,19,4,4,0,0,1,0,15.5,2.8,-4.06,17,1,9238,1,1,135.0,129.1,0,6,6,6,14.666666666666666,0
4,1,0,25,0,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,39,1,9085,1,1,133.1,128.2,0,5,5,0,0.0,0
1,1,0,18,1,0,19,19,7,7,0,0,1,1,10.8,1.4,1.74,1,2,9500,1,1,137.0,120.8,0,8,8,7,14.654285714285717,0
1,1,0,24,0,0,19,1,4,8,0,0,1,0,10.8,1.4,1.74,39,1,9500,1,3,122.0,135.8,0,8,8,7,12.401428571428571,0
1,1,0,20,1,0,1,1,4,10,0,0,1,0,13.9,-0.3,0.79,1,3,9500,1,1,128.0,118.9,0,7,8,7,11.5875,0
1,1,0,26,0,0,37,37,6,6,0,0,1,0,12.4,0.5,1.79,7,1,9991,0,40,140.0,140.0,3,5,5,5,14.0,0
1,1,0,20,1,0,1,38,9,7,0,0,1,1,8.9,1.4,3.51,1,1,9238,1,1,132.0,127.1,0,6,9,6,12.333333333333334,0
1,1,0,18,0,0,37,37,90,90,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,131.0,137.0,0,5,5,5,14.0,0
1,1,0,19,1,0,1,1,9,9,0,0,1,0,15.5,2.8,-4.06,1,1,9085,1,1,126.0,127.4,0,6,13,6,15.23076923076923,0
1,1,0,23,1,0,19,19,9,9,0,0,1,0,12.7,3.7,-1.7,1,1,9853,1,1,133.1,97.0,0,6,9,5,11.6,0
1,1,0,18,1,0,37,37,9,9,0,0,1,1,7.6,2.6,0.32,1,4,9500,1,1,136.0,126.3,0,7,7,6,11.6,0
1,1,0,18,0,0,1,19,4,5,0,0,1,0,12.7,3.7,-1.7,1,4,9500,1,1,140.0,127.5,0,7,0,0,0.0,0
1,1,0,19,0,0,2,1,2,8,0,0,1,1,11.1,0.6,2.02,1,1,9500,1,1,135.0,126.6,0,7,7,7,12.901428571428571,0
1,1,0,30,0,0,1,2,4,3,0,0,1,0,7.6,2.6,0.32,42,1,9991,0,1,160.0,120.0,4,7,9,7,14.142857142857142,0
1,1,0,29,1,0,1,2,4,6,0,0,1,0,15.5,2.8,-4.06,44,1,9085,1,39,140.0,140.0,0,6,0,0,0.0,0
1,1,0,19,1,0,3,1,3,3,0,0,1,0,9.4,-0.8,-3.12,1,6,9500,1,1,140.0,131.5,0,8,8,8,13.25375,0
1,1,0,20,1,0,19,2,5,3,0,0,1,0,12.4,0.5,1.79,17,6,9556,1,1,115.0,112.2,0,7,7,7,13.785714285714286,0
1,1,0,20,0,0,37,37,9,3,0,0,1,0,7.6,2.6,0.32,1,1,9500,1,1,144.0,150.5,0,7,7,6,13.916666666666666,0
1,1,0,19,1,0,38,38,3,7,0,0,1,0,11.1,0.6,2.02,1,4,9670,1,1,128.0,121.0,0,6,8,6,13.5,0
3,1,0,21,1,0,19,1,4,4,0,0,1,0,10.8,1.4,1.74,1,2,9085,1,1,135.0,129.4,0,5,8,0,0.0,4
1,1,0,19,0,0,19,38,4,10,0,0,1,0,11.1,0.6,2.02,17,1,9670,1,1,121.0,114.4,0,6,10,5,11.5,0
1,1,0,18,1,0,37,38,9,9,0,0,1,1,10.8,1.4,1.74,1,3,9500,1,1,134.0,120.3,0,8,8,7,12.082857142857142,0
1,1,0,27,0,0,37,37,7,8,0,0,1,1,15.5,2.8,-4.06,39,1,8014,0,1,120.0,120.0,0,6,8,6,11.833333333333334,0
1,1,0,19,1,0,38,38,6,8,0,0,1,1,12.4,0.5,1.79,17,2,9147,1,1,125.0,114.5,0,5,6,5,13.4,0
1,1,0,19,0,0,1,1,90,3,0,0,1,1,7.6,2.6,0.32,1,1,9500,1,1,141.0,127.8,0,7,7,0,0.0,2
1,1,0,19,1,0,1,19,4,8,0,0,1,0,15.5,2.8,-4.06,1,1,9773,1,1,140.0,124.6,0,6,7,5,14.2,0
1,1,0,18,1,0,19,19,5,5,0,0,1,1,12.7,3.7,-1.7,1,6,9500,1,1,144.0,130.3,0,8,8,7,13.814285714285717,0
1,1,0,18,0,0,19,37,4,5,0,0,1,1,12.7,3.7,-1.7,1,1,9670,1,1,130.0,118.8,0,6,6,6,14.5,0
